,year,kilometers_driven,owner_type,engine,power,seats,price,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,fuel_type_Diesel,transmission_Manual
3241,2009,66000.0,2,2987.0,97.7,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3242,2016,75700.0,1,1120.0,70.0,5,5.7,0,0,0,0,1,0,0,0,0,0,1,1
3243,2013,43000.0,1,1598.0,105.0,5,5.95,1,0,0,0,0,0,0,0,0,0,1,1
3244,2012,42706.0,1,936.0,56.3,5,2.4,0,0,0,0,0,0,1,0,0,0,1,1
3245,2013,35000.0,1,1493.0,100.0,7,3.49,0,0,0,0,0,0,0,0,1,0,1,1
3246,2011,54348.0,1,1197.0,80.0,5,4.0,0,0,0,0,1,0,0,0,0,0,1,0
3247,2013,84000.0,1,1364.0,67.04,5,3.85,0,0,0,1,0,0,0,0,0,0,1,1
3248,2010,63298.0,1,1794.0,138.1,5,3.95,0,0,0,0,0,0,0,0,1,0,1,0
3249,2013,75049.0,2,1197.0,78.9,5,3.0,0,0,0,0,0,1,0,0,0,0,1,1
3250,2018,24237.0,1,1196.0,86.8,5,6.7,0,0,0,0,0,0,1,0,0,0,1,1
3251,2016,22767.0,1,1197.0,85.8,5,6.14,0,0,1,0,0,0,0,0,0,0,1,1
3252,2012,58000.0,2,1396.0,98.6,5,4.4,1,0,0,0,0,0,0,0,0,0,1,0
3253,2017,57000.0,1,1248.0,74.0,5,4.25,0,0,0,0,0,0,0,0,0,1,1,1
3254,2010,50161.0,1,1495.5,97.7,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
3255,2016,45000.0,1,1598.0,118.0,5,7.0,0,0,0,0,0,0,0,1,0,0,1,1
3256,2017,68319.0,1,2982.0,168.5,7,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3257,2017,30711.0,1,998.0,68.05,5,4.45,0,0,0,0,0,0,1,0,0,0,1,1
3258,2011,38277.0,1,1396.0,90.0,5,2.4,0,0,0,0,0,0,0,1,0,0,1,1
3259,2012,115000.0,2,1598.0,103.6,5,4.33,0,0,0,0,0,0,0,0,0,1,1,1
3260,2017,46849.0,1,1197.0,83.14,5,6.93,0,0,1,0,0,0,0,0,0,0,1,0
3261,2014,64000.0,1,1396.0,90.0,5,4.25,0,0,0,0,0,0,0,0,0,0,1,1
3262,2010,52609.0,1,2143.0,97.7,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
3263,2015,15000.0,1,1197.0,82.0,5,4.9,0,1,0,0,0,0,0,0,0,0,1,1
3264,2014,32720.0,1,1396.0,90.0,5,4.5,0,0,0,0,0,0,0,0,1,0,1,1
3265,2016,12500.0,1,799.0,53.3,5,3.0,0,0,0,0,0,1,0,0,0,0,1,1
3266,2015,59800.0,1,1197.0,82.0,5,5.8,0,1,0,0,0,0,0,0,0,0,1,0
3267,2011,54211.0,1,1598.0,103.6,5,3.33,0,0,0,0,0,0,0,0,0,1,1,1
3268,2015,62242.0,1,1998.0,163.7,5,6.62,0,0,0,0,0,0,1,0,0,0,1,0
3269,2015,54000.0,2,1461.0,108.5,5,5.75,0,0,0,0,0,0,0,0,1,0,1,1
3270,2012,65000.0,1,1582.0,126.32,5,6.2,0,0,0,0,1,0,0,0,0,0,1,1
3271,2015,55000.0,1,998.0,67.04,5,3.5,0,1,0,0,0,0,0,0,0,0,1,0
3272,2010,71000.0,1,998.0,67.1,5,2.0,0,0,0,0,0,0,0,0,0,1,1,1
3273,2012,70000.0,1,1396.0,88.8,5,4.0,0,1,0,0,0,0,0,0,0,0,1,1
3274,2011,53000.0,1,1781.0,163.2,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3275,2013,43000.0,1,1995.0,184.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3276,2015,54000.0,1,1598.0,103.52,5,6.11,0,0,0,0,0,0,0,0,1,0,1,0
3277,2014,51000.0,1,1197.0,78.9,5,3.75,0,0,0,0,0,0,0,0,0,0,1,1
3278,2007,78000.0,2,2835.0,107.2,6,6.2,0,0,0,0,1,0,0,0,0,0,1,1
3279,2014,25000.0,1,1498.0,98.6,5,6.15,0,0,0,0,0,0,0,0,1,0,1,1
3280,2012,12600.0,1,998.0,67.1,5,2.4,0,0,0,0,0,0,0,0,0,1,1,1
3281,2009,80000.0,4,1248.0,75.0,5,2.15,0,0,0,0,0,0,0,0,0,1,1,1
3282,2016,21000.0,1,1197.0,82.0,5,3.75,0,0,0,0,0,0,0,1,0,0,1,1
3283,2011,32000.0,2,1196.0,70.0,5,2.15,0,0,0,0,0,0,0,0,1,0,1,1
3284,2015,50000.0,1,1197.0,81.86,5,4.75,1,0,0,0,0,0,0,0,0,0,1,1
3285,2010,47500.0,1,1586.0,103.3,5,2.45,0,0,0,0,0,0,0,0,1,0,1,1
3286,2017,7500.0,1,1497.0,117.3,5,5.75,0,0,0,0,0,0,0,0,1,0,1,1
3287,2016,68163.0,1,1461.0,108.45,5,8.9,0,0,0,0,0,1,0,0,0,0,1,0
3288,2014,61000.0,1,1498.0,98.6,5,4.35,0,0,0,0,0,0,0,0,0,0,1,1
3289,2015,100000.0,2,2494.0,100.6,7,5.75,0,0,0,0,0,1,0,0,0,0,1,1
3290,2009,61500.0,2,1995.0,181.0,5,8.5,0,0,0,0,0,0,0,0,1,0,1,0
3291,2017,42883.0,1,1086.0,68.05,5,4.27,0,0,0,0,0,0,1,0,0,0,1,1
3292,2012,97000.0,2,1461.0,83.8,5,4.25,0,0,0,0,0,1,0,0,0,0,1,1
3293,2010,39525.0,1,2360.0,170.0,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
3294,2017,35384.0,1,1248.0,88.5,5,8.61,0,0,0,0,0,0,1,0,0,0,1,1
3295,2010,46000.0,1,2987.0,97.7,7,5.75,0,0,0,0,1,0,0,0,0,0,1,0
3296,2018,32189.0,1,1498.0,98.96,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
3297,2016,27000.0,1,1582.0,126.2,5,8.6,0,1,0,0,0,0,0,0,0,0,1,0
3298,2018,22734.0,1,1198.0,74.0,5,7.53,0,0,1,0,0,0,0,0,0,0,1,1
3299,2014,58002.0,1,1461.0,108.45,5,5.75,0,0,0,0,0,0,0,0,1,0,1,1
3300,2012,31500.0,1,1198.0,86.8,5,4.15,0,1,0,0,0,0,0,0,0,0,1,0
3301,2017,30933.0,1,1196.0,86.8,5,5.84,0,0,1,0,0,0,0,0,0,0,1,1
3302,2012,27090.0,1,1968.0,187.74,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
3303,2015,29500.0,1,2993.0,97.7,7,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3304,2013,45000.0,1,1197.0,78.9,5,3.55,0,0,0,0,0,0,0,0,0,1,1,1
3305,2018,11691.0,1,1197.0,81.83,5,8.9,0,0,0,0,1,0,0,0,0,0,1,1
3306,2006,52602.25,2,1896.0,90.0,5,2.5,0,0,0,0,1,0,0,0,0,0,1,1
3307,2010,118077.0,1,1493.0,110.0,5,3.85,0,0,0,0,1,0,0,0,0,0,1,1
3308,2012,36300.0,3,1591.0,121.4,5,7.5,0,1,0,0,0,0,0,0,0,0,1,0
3309,2014,90000.0,2,1341.0,61.0,5,1.8,0,0,0,0,0,0,0,0,1,0,1,1
3310,2010,78000.0,1,1399.0,68.0,5,2.25,0,1,0,0,0,0,0,0,0,0,1,1
3311,2015,42000.0,1,1968.0,174.33,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3312,2015,27000.0,1,1198.0,74.0,5,4.35,0,0,0,0,0,0,0,0,1,0,1,1
3313,2012,22000.0,1,1995.0,184.0,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
3314,2014,49000.0,1,1497.0,117.3,5,4.75,0,0,0,0,0,0,0,1,0,0,1,1
3315,2012,42600.0,1,1396.0,90.0,5,4.99,0,0,0,0,1,0,0,0,0,0,1,1
3316,2018,12794.0,1,1199.0,88.7,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3317,2014,88046.0,1,2354.0,152.0,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
3318,2014,8000.0,2,2143.0,107.3,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
3319,2018,82739.0,1,2179.0,140.0,7,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3320,2006,52609.0,3,2523.0,63.0,7,2.5,1,0,0,0,0,0,0,0,0,0,1,1
3321,2013,7000.0,1,1498.0,99.6,5,3.65,0,0,0,0,0,0,0,0,1,0,1,0
3322,2012,60000.0,2,2179.0,187.74,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
3323,2017,38000.0,1,796.0,47.3,5,3.11,0,0,0,0,0,0,0,0,0,1,1,1
3324,2013,56344.0,1,1496.0,88.73,5,4.57,0,0,0,0,0,0,1,0,0,0,1,1
3325,2014,17858.0,1,1197.0,80.0,5,5.32,0,0,0,0,0,0,0,0,1,0,1,1
3326,2012,53000.0,1,1197.0,78.9,5,3.2,0,0,0,0,1,0,0,0,0,0,1,1
3327,2016,67906.0,1,1248.0,74.0,5,5.63,0,0,0,0,0,0,1,0,0,0,1,1
3328,2015,19000.0,1,814.0,55.2,5,3.0,0,0,0,0,1,0,0,0,0,0,1,1
3329,2010,67000.0,2,1995.0,190.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3330,2011,80000.0,1,1396.0,70.0,5,1.2,0,0,0,1,0,0,0,0,0,0,1,1
3331,2015,61000.0,1,796.0,47.3,5,2.15,0,0,0,1,0,0,0,0,0,0,1,1
3332,2010,39000.0,1,1199.0,73.9,5,3.05,0,0,0,0,0,0,0,0,0,1,1,1
3333,2014,59000.0,1,1798.0,138.03,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
3334,2008,80931.0,1,1086.0,62.1,5,2.3,0,0,0,0,1,0,0,0,0,0,1,1
3335,2016,34000.0,1,1197.0,81.8,5,4.95,0,0,0,0,0,0,0,1,0,0,1,1
3336,2013,52604.5,1,1461.0,84.8,5,4.75,0,0,0,0,1,0,0,0,0,0,1,1
3337,2018,52380.0,1,1248.0,88.5,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
3338,2011,44000.0,1,1198.0,75.0,5,2.65,0,0,0,0,0,0,0,1,0,0,1,1
3339,2015,84000.0,1,1399.0,68.05,5,3.8,0,0,0,0,1,0,0,0,0,0,1,1
3340,2017,41697.0,1,1997.0,141.1,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
3341,2014,52609.0,1,1461.0,108.5,5,5.0,0,0,0,0,0,0,0,0,0,1,1,1
3342,2011,42000.0,2,1197.0,78.9,5,3.75,0,1,0,0,0,0,0,0,0,0,1,1
3343,2013,52604.5,3,1396.0,88.76,5,4.11,0,0,0,0,0,1,0,0,0,0,1,1
3344,2015,32200.0,2,1196.0,86.8,5,4.25,0,1,0,0,0,0,0,0,0,0,1,1
3345,2014,52604.5,1,2835.0,107.2,6,3.45,0,0,0,0,0,0,0,0,1,0,1,1
3346,2014,40000.0,1,1968.0,174.33,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
3347,2006,52609.0,1,1998.0,132.0,8,4.5,0,0,0,1,0,0,0,0,0,0,1,1
3348,2007,52609.0,1,1150.0,74.9,5,0.9,0,0,0,0,0,1,0,0,0,0,1,1
3349,2006,63181.0,1,1341.0,83.0,5,1.85,0,0,0,0,1,0,0,0,0,0,1,1
3350,2013,39575.0,1,1498.0,98.6,5,3.25,0,0,0,0,0,0,0,1,0,0,1,1
3351,2014,70374.0,1,1498.0,89.84,5,7.34,0,0,1,0,0,0,0,0,0,0,1,1
3352,2015,26256.0,1,1498.0,88.5,5,4.25,0,0,0,0,0,0,0,1,0,0,1,1
3353,2016,13460.0,1,1197.0,81.86,5,6.45,0,0,0,1,0,0,0,0,0,0,1,1
3354,2011,52602.25,2,2494.0,102.0,8,5.75,0,1,0,0,0,0,0,0,0,0,1,1
3355,2015,58589.0,1,2143.0,97.7,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
3356,2014,115000.0,2,1061.0,64.0,5,0.99,0,0,0,0,0,1,0,0,0,0,1,1
3357,2016,75000.0,1,2198.0,158.0,7,5.75,0,0,0,0,0,0,0,0,0,1,1,0
3358,2016,30292.0,1,1197.0,81.86,5,6.1,0,0,0,0,0,1,0,0,0,0,1,1
3359,2017,32248.0,1,1199.0,88.7,5,8.25,0,0,0,0,0,0,0,0,0,0,1,1
3360,2013,74000.0,1,1198.0,73.9,5,4.65,1,0,0,0,0,0,0,0,0,0,1,1
3361,2014,56100.0,1,1997.0,153.86,5,5.75,0,0,0,0,0,0,0,0,1,0,1,1
3362,2014,61325.0,1,1197.0,81.86,5,4.4,1,0,0,0,0,0,0,0,0,0,1,1
3363,2014,33000.0,1,1197.0,85.8,5,3.99,0,0,0,0,0,0,0,1,0,0,1,1
3364,2016,18090.0,1,2993.0,97.7,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3365,2014,71390.0,1,1498.0,89.84,5,5.27,0,0,0,0,0,0,1,0,0,0,1,1
3366,2014,41000.0,1,998.0,58.2,5,3.5,0,0,0,0,0,0,0,0,1,0,0,1
3367,2016,67000.0,1,1498.0,98.6,5,7.25,0,0,0,0,0,0,0,0,0,0,1,1
3368,2008,99000.0,2,1405.0,70.0,5,1.6,0,1,0,0,0,0,0,0,0,0,1,1
3369,2014,52609.0,2,1461.0,108.45,5,6.0,0,0,0,0,0,0,0,0,0,1,1,1
3370,2010,26966.0,1,1197.0,78.9,5,3.0,0,1,0,0,0,0,0,0,0,0,1,1
3371,2015,27628.0,1,1199.0,88.7,5,4.95,0,0,0,0,0,0,0,0,1,0,1,1
3372,2016,82497.0,1,1248.0,88.5,5,8.99,0,0,0,0,1,0,0,0,0,0,1,1
3373,2007,86000.0,3,2354.0,144.0,5,1.85,0,0,0,0,0,0,0,0,1,0,1,1
3374,2016,26981.0,1,1198.0,73.9,5,6.16,0,0,1,0,0,0,0,0,0,0,1,1
3375,2010,110471.0,1,1248.0,73.9,5,3.5,0,0,0,0,1,0,0,0,0,0,1,1
3376,2014,69000.0,1,1199.0,88.76,5,4.5,0,0,0,0,0,1,0,0,0,0,1,1
3377,2017,12000.0,1,1197.0,81.83,5,7.75,0,0,0,0,1,0,0,0,0,0,1,1
3378,2014,77500.0,1,1461.0,83.8,5,6.6,0,0,0,0,1,0,0,0,0,0,1,1
3379,2014,48031.0,1,1197.0,82.0,5,4.98,0,0,0,0,0,0,1,0,0,0,1,1
3380,2008,52609.0,3,1995.0,181.0,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
3381,2014,69565.0,1,1498.0,89.84,5,5.55,0,0,0,0,0,0,0,0,1,0,1,1
3382,2016,45492.0,1,1498.0,108.5,5,5.75,0,0,0,0,1,0,0,0,0,0,1,0
3383,2011,85000.0,2,2354.0,177.6,5,7.5,0,1,0,0,0,0,0,0,0,0,1,0
3384,2008,55902.0,1,1399.0,92.7,5,1.8,0,0,0,0,1,0,0,0,0,0,1,1
3385,2017,18500.0,1,1199.0,74.0,5,6.25,0,0,0,0,1,0,0,0,0,0,1,1
3386,2015,52604.5,2,2489.0,93.7,7,6.8,0,0,0,0,1,0,0,0,0,0,1,1
3387,2009,50902.0,1,1197.0,80.0,5,3.0,0,0,0,0,1,0,0,0,0,0,1,0
3388,2015,84725.0,1,2179.0,140.0,7,5.75,0,0,1,0,0,0,0,0,0,0,1,1
3389,2013,40000.0,2,1582.0,126.24,5,6.95,0,0,0,0,0,0,0,0,1,0,1,1
3390,2010,60000.0,3,1798.0,160.0,5,3.5,0,0,0,0,0,0,0,0,1,0,1,1
3391,2014,33496.0,1,1197.0,81.86,5,5.5,0,0,1,0,0,0,0,0,0,0,1,1
3392,2015,25000.0,1,1197.0,81.83,5,5.65,0,0,0,0,0,0,0,0,1,0,1,1
3393,2013,71000.0,1,1248.0,73.8,8,3.25,0,0,0,0,0,0,0,0,0,0,1,1
3394,2015,20826.0,1,1598.0,103.6,5,7.72,0,0,1,0,0,0,0,0,0,0,1,0
3395,2016,42244.0,1,1582.0,126.2,5,5.75,0,0,0,0,0,0,0,0,0,1,1,1
3396,2013,98598.0,1,936.0,57.6,5,1.55,0,0,0,0,0,1,0,0,0,0,1,1
3397,2011,62100.0,1,2982.0,171.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,1
3398,2016,44238.0,1,1197.0,81.83,5,6.72,0,0,1,0,0,0,0,0,0,0,1,1
3399,2012,91743.0,1,2967.0,97.7,7,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3400,2013,19828.0,2,2967.0,97.7,4,5.75,1,0,0,0,0,0,0,0,0,0,1,0
3401,2016,36891.0,1,1497.0,117.3,5,5.75,0,0,0,0,1,0,0,0,0,0,1,1
3402,2012,90049.0,1,1493.0,100.0,7,3.8,0,0,0,0,1,0,0,0,0,0,1,1
3403,2012,74002.0,1,1968.0,140.0,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
3404,2013,41000.0,1,2359.0,97.7,5,6.0,0,0,0,0,0,0,0,1,0,0,1,0
3405,2012,83678.0,1,1582.0,126.32,5,5.5,0,0,0,0,1,0,0,0,0,0,1,1
3406,2010,91000.0,1,998.0,67.1,5,2.3,0,0,0,0,0,0,0,0,0,1,1,1
3407,2016,50000.0,1,1248.0,88.5,7,8.7,0,0,0,0,0,1,0,0,0,0,1,1
3408,2015,58000.0,1,1120.0,71.01,5,4.95,0,0,0,1,0,0,0,0,0,0,1,1
3409,2012,80000.0,1,1248.0,74.0,5,4.25,0,0,0,0,0,1,0,0,0,0,1,1
3410,2017,41290.0,2,2179.0,140.0,7,5.75,0,0,0,0,0,0,1,0,0,0,1,1
3411,2013,65000.0,1,1995.0,190.0,5,5.75,0,0,0,1,0,0,0,0,0,0,1,0
3412,2016,16471.0,2,1798.0,138.03,5,5.75,1,0,0,0,0,0,0,0,0,0,1,1
3413,2015,54339.0,2,1396.0,88.73,5,6.0,0,0,0,0,0,0,0,0,0,1,1,1
3414,2016,24025.0,1,1198.0,82.0,6,4.1,0,0,0,0,1,0,0,0,0,0,1,1
3415,2013,24027.0,1,796.0,47.3,5,2.01,0,0,0,0,0,0,0,1,0,0,1,1
3416,2010,59270.0,1,1172.0,67.0,5,2.6,0,0,0,0,1,0,0,0,0,0,1,1
3417,2012,40000.0,1,998.0,67.1,5,2.35,0,0,0,0,0,0,0,1,0,0,1,1
3418,2012,52609.0,2,2835.0,118.6,6,5.75,1,0,0,0,0,0,0,0,0,0,1,1
3419,2013,42320.0,1,1198.0,86.8,5,2.9,0,1,0,0,0,0,0,0,0,0,1,1
3420,2017,24153.0,2,1396.0,88.73,5,5.75,0,0,1,0,0,0,0,0,0,0,1,1
3421,2016,27000.0,1,1591.0,121.3,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3422,2012,92000.0,2,796.0,38.4,5,2.1,0,0,0,0,1,0,0,0,0,0,0,1
3423,2017,61795.0,1,1198.0,86.7,5,5.53,0,0,0,0,0,0,1,0,0,0,1,1
3424,2016,13500.0,1,1198.0,82.0,6,3.75,0,1,0,0,0,0,0,0,0,0,1,1
3425,2018,4500.0,1,1497.0,117.3,5,5.75,0,0,0,0,0,0,0,0,0,1,1,0
3426,2017,23000.0,1,2179.0,140.0,7,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3427,2013,80578.0,2,2143.0,170.0,5,5.75,0,0,0,0,0,0,0,0,1,0,1,0
3428,2017,42646.0,1,1461.0,108.45,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3429,2014,30000.0,2,1198.0,74.0,5,5.25,1,0,0,0,0,0,0,0,0,0,1,1
3430,2009,98000.0,2,2987.0,97.7,5,5.75,1,0,0,0,0,0,0,0,0,0,1,0
3431,2012,50000.0,1,2993.0,97.7,4,5.75,0,0,0,0,1,0,0,0,0,0,1,0
3432,2015,63310.0,1,1248.0,74.0,5,5.1,0,0,0,0,0,1,0,0,0,0,1,1
3433,2014,66000.0,1,1498.0,98.6,5,3.5,0,0,0,1,0,0,0,0,0,0,1,1
3434,2011,74000.0,2,1995.0,181.0,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
3435,2012,93000.0,1,1396.0,88.7,5,5.55,0,0,0,0,1,0,0,0,0,0,1,1
3436,2015,70000.0,1,2982.0,169.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,0
3437,2012,48772.0,1,1197.0,85.8,5,3.91,0,0,0,0,0,0,0,0,0,0,1,1
3438,2010,66000.0,1,1199.0,79.4,5,2.19,0,1,0,0,0,0,0,0,0,0,1,1
3439,2017,27417.0,1,1197.0,82.0,5,6.89,0,0,1,0,0,0,0,0,0,0,1,0
3440,2011,51593.0,2,1196.0,70.0,5,3.47,0,0,1,0,0,0,0,0,0,0,1,1
3441,2010,75000.0,1,1298.0,88.2,5,2.85,0,0,0,0,0,0,0,0,0,1,1,1
3442,2016,39237.0,1,1968.0,174.33,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3443,2018,11966.0,1,1497.0,116.3,5,5.75,0,0,0,0,0,0,1,0,0,0,1,1
3444,2015,37000.0,1,1199.0,88.7,5,6.3,0,0,0,0,1,0,0,0,0,0,1,1
3445,2014,70920.0,1,1498.0,88.8,5,4.75,0,1,0,0,0,0,0,0,0,0,1,1
3446,2013,65280.0,1,1461.0,83.14,5,5.8,0,0,0,0,1,0,0,0,0,0,1,1
3447,2016,62000.0,1,2179.0,187.7,7,5.75,0,0,0,0,1,0,0,0,0,0,1,0
3448,2014,44525.0,1,1197.0,82.9,5,4.65,0,0,0,0,0,0,1,0,0,0,1,1
3449,2009,86863.0,1,1497.0,118.0,5,3.6,0,0,0,0,0,1,0,0,0,0,1,1
3450,2015,102626.0,1,2179.0,140.0,7,5.75,0,0,0,0,1,0,0,0,0,0,1,1
3451,2017,45000.0,1,1956.0,170.0,5,5.75,0,0,0,0,0,1,0,0,0,0,1,1
3452,2017,22000.0,1,2179.0,140.0,7,5.75,0,0,0,0,0,1,0,0,0,0,1,1
3453,2011,108905.0,2,2179.0,120.0,8,6.21,0,0,1,0,0,0,0,0,0,0,1,0
3454,2016,12800.0,1,1198.0,67.0,7,3.25,0,0,0,0,0,0,0,1,0,0,1,1
3455,2016,32000.0,1,2179.0,120.0,7,5.75,0,0,0,0,0,0,0,1,0,0,1,1
3456,2014,39000.0,1,1198.0,86.7,5,4.45,0,0,0,0,0,0,0,0,1,0,1,0
3457,2017,42000.0,1,1498.0,98.6,5,5.75,0,0,0,0,0,0,0,0,0,1,1,1
3458,2008,73000.0,1,1396.0,65.0,5,0.8,0,1,0,0,0,0,0,0,0,0,1,1
3459,2018,48000.0,1,1186.0,73.97,5,5.95,0,1,0,0,0,0,0,0,0,0,1,1
3460,2015,18000.0,1,796.0,40.3,4,3.0,0,0,0,0,0,0,0,0,0,1,0,1
3461,2014,19000.0,1,1396.0,105.5,5,5.25,0,0,0,0,0,0,0,1,0,0,1,1
3462,2019,33598.0,1,2393.0,147.8,7,5.75,0,0,1,0,0,0,0,0,0,0,1,1
3463,2012,63000.0,1,1995.0,184.0,5,5.75,0,0,0,0,0,1,0,0,0,0,1,0
3464,2015,48000.0,1,1968.0,138.03,5,5.75,0,1,0,0,0,0,0,0,0,0,1,0
3465,2014,66000.0,1,1399.0,68.05,5,3.47,0,0,0,1,0,0,0,0,0,0,1,1
3466,2013,80000.0,2,2696.0,184.0,7,5.75,0,0,0,0,0,0,0,0,0,0,1,0
3467,2011,37000.0,1,1598.0,103.6,5,4.8,0,1,0,0,0,0,0,0,0,0,1,1
3468,2016,35058.0,1,1598.0,103.52,5,6.54,0,0,0,0,0,0,1,0,0,0,1,1
3469,2012,52000.0,1,1198.0,73.9,5,3.1,0,0,0,1,0,0,0,0,0,0,1,1
3470,2015,61313.0,1,1248.0,88.5,5,7.99,0,0,0,0,1,0,0,0,0,0,1,1
3471,2009,45000.0,2,1798.0,138.1,5,3.3,0,0,0,0,0,0,0,1,0,0,1,1
3472,2015,74000.0,1,1248.0,88.8,7,8.75,1,0,0,0,0,0,0,0,0,0,1,1
3473,2013,89000.0,1,1197.0,80.0,5,4.19,0,0,0,0,1,0,0,0,0,0,1,0
3474,2019,13414.0,1,2143.0,136.0,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
3475,2006,95000.0,2,1497.0,100.0,5,2.11,0,0,0,0,0,1,0,0,0,0,1,1
3476,2018,15900.0,1,1198.0,82.0,6,6.25,0,0,0,0,0,1,0,0,0,0,1,1
3477,2011,52609.0,1,2982.0,171.0,7,5.75,0,0,0,1,0,0,0,0,0,0,1,1
3478,2011,65000.0,1,1497.0,118.0,5,5.2,1,0,0,0,0,0,0,0,0,0,1,1
3479,2017,36824.0,1,1968.0,187.74,5,5.75,0,0,1,0,0,0,0,0,0,0,1,0
3480,2013,65287.0,1,1399.0,68.05,5,4.45,0,0,1,0,0,0,0,0,0,0,1,1
3481,2014,52000.0,1,2143.0,136.0,5,5.75,0,0,0,0,0,0,0,1,0,0,1,0
3482,2007,33000.0,1,1150.0,74.9,5,1.75,0,0,0,0,1,0,0,0,0,0,1,1
3483,2016,71000.0,1,1498.0,99.0,5,5.1,0,0,0,0,1,0,0,0,0,0,1,1
3484,2013,71000.0,1,1582.0,126.2,5,6.8,0,0,0,1,0,0,0,0,0,0,1,0
3485,2016,20000.0,1,1197.0,83.1,5,5.74,0,0,0,0,0,0,0,1,0,0,1,0
3486,2010,71000.0,1,1197.0,85.0,5,3.3,0,0,0,0,1,0,0,0,0,0,1,1
3487,2010,29000.0,1,1495.5,97.7,4,5.75,0,0,0,0,1,0,0,0,0,0,1,0
3488,2016,27000.0,1,1995.0,190.0,5,5.75,0,0,0,0,0,0,0,0,0,0,1,0
3489,2017,19000.0,1,1248.0,73.75,5,8.9,0,1,0,0,0,0,0,0,0,0,1,0
3490,2011,58000.0,2,1591.0,121.3,5,4.0,0,0,0,0,0,0,0,0,1,0,1,1
3491,2018,42203.0,1,1956.0,170.0,5,5.75,0,0,0,0,0,0,1,0,0,0,1,1
3492,2009,94000.0,1,1991.0,142.0,5,5.25,0,0,0,0,1,0,0,0,0,0,1,0
3493,2013,52000.0,2,1196.0,73.0,5,2.6,0,0,0,1,0,0,0,0,0,0,0,1
3494,2018,4900.0,1,1497.0,108.5,5,5.75,0,0,0,0,0,0,0,1,0,0,1,1
3495,2013,70000.0,1,814.0,55.2,5,1.8,0,0,0,0,0,1,0,0,0,0,1,1
3496,2015,65266.0,1,2993.0,97.7,5,5.75,0,0,0,0,0,0,1,0,0,0,1,0
3497,2014,54569.0,1,1248.0,88.76,7,5.99,0,0,0,1,0,0,0,0,0,0,1,1
3498,2015,51361.0,1,1198.0,86.7,5,4.94,0,0,0,0,0,0,1,0,0,0,1,1
3499,2007,52604.5,3,1388.0,68.0,5,1.5,0,0,0,0,0,1,0,0,0,0,1,1
3500,2008,66000.0,3,1799.0,130.0,5,3.25,1,0,0,0,0,0,0,0,0,0,1,1
3501,2007,65047.0,1,1061.0,57.5,5,1.95,0,0,0,0,1,0,0,0,0,0,1,1
3502,2014,22281.0,1,1248.0,88.8,7,6.5,0,0,0,1,0,0,0,0,0,0,1,1
3503,2013,63210.0,1,1120.0,70.0,5,3.71,0,0,0,1,0,0,0,0,0,0,1,1
3504,2018,31000.0,1,1197.0,81.86,5,5.0,0,0,0,0,0,0,0,0,0,1,1,1
3505,2008,60000.0,1,1086.0,68.05,5,1.99,0,0,0,0,0,0,0,0,0,0,1,1
3506,2017,32006.0,1,1198.0,86.7,5,4.25,0,0,0,0,0,0,0,0,1,0,1,1
3507,2009,78000.0,1,2698.0,179.5,5,8.0,0,0,0,0,0,0,0,0,0,0,1,0
