,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day
6203,2012-02-14 17:00:00,Winter,0,1.0,Clear,17.22,38.0,23.9994,19,504,523,2012,2,Tuesday
6207,2012-02-14 21:00:00,Winter,0,1.0,Mist,14.76,50.0,7.0015,4,105,109,2012,2,Tuesday
6210,2012-02-15 00:00:00,Winter,0,1.0,Clear,13.12,57.0,0.0,0,22,22,2012,2,Wednesday
6212,2012-02-15 02:00:00,Winter,0,1.0,Clear,12.3,61.0,0.0,0,4,4,2012,2,Wednesday
6213,2012-02-15 03:00:00,Winter,0,1.0,Clear,11.48,75.0,0.0,0,3,3,2012,2,Wednesday
6220,2012-02-15 10:00:00,Winter,0,1.0,Clear,13.94,57.0,19.9995,12,108,120,2012,2,Wednesday
6236,2012-02-16 02:00:00,Winter,0,1.0,Mist,12.3,70.0,6.0032,1,6,7,2012,2,Thursday
6242,2012-02-16 08:00:00,Winter,0,1.0,Mist,12.3,70.0,6.0032,9,489,498,2012,2,Thursday
6251,2012-02-16 17:00:00,Winter,0,1.0,Rainy,13.94,87.0,0.0,8,281,289,2012,2,Thursday
6252,2012-02-16 18:00:00,Winter,0,1.0,Rainy,13.94,87.0,8.9981,8,345,353,2012,2,Thursday
6254,2012-02-16 20:00:00,Winter,0,1.0,Mist,13.12,87.0,8.9981,5,211,216,2012,2,Thursday
6258,2012-02-17 00:00:00,Winter,0,1.0,Mist,12.3,87.0,0.0,2,32,34,2012,2,Friday
6263,2012-02-17 05:00:00,Winter,0,1.0,Mist,11.48,93.0,11.0014,0,16,16,2012,2,Friday
6265,2012-02-17 07:00:00,Winter,0,1.0,Mist,11.48,93.0,7.0015,4,222,226,2012,2,Friday
6271,2012-02-17 13:00:00,Winter,0,1.0,Clear,16.4,43.0,23.9994,34,171,205,2012,2,Friday
6274,2012-02-17 16:00:00,Winter,0,1.0,Clear,17.22,32.0,19.9995,56,251,307,2012,2,Friday
6276,2012-02-17 18:00:00,Winter,0,1.0,Clear,16.4,35.0,16.9979,15,362,377,2012,2,Friday
6281,2012-02-17 23:00:00,Winter,0,1.0,Clear,14.76,40.0,12.998,10,72,82,2012,2,Friday
6293,2012-02-18 11:00:00,Winter,1,1.0,Clear,13.12,57.0,8.9981,102,184,286,2012,2,Saturday
6295,2012-02-18 13:00:00,Winter,1,0.0,Clear,16.4,43.0,19.0012,165,219,384,2012,2,Saturday
6297,2012-02-18 15:00:00,Winter,1,0.0,Clear,17.22,41.0,16.9979,229,270,499,2012,2,Saturday
6301,2012-02-18 19:00:00,Winter,1,0.0,Clear,18.04,44.0,11.0014,38,150,188,2012,2,Saturday
6305,2012-02-18 23:00:00,Winter,1,0.0,Mist,14.76,40.0,26.0027,12,62,74,2012,2,Saturday
6306,2012-02-19 00:00:00,Winter,1,0.0,Mist,13.94,39.0,23.9994,9,65,74,2012,2,Sunday
6309,2012-02-19 03:00:00,Winter,1,0.0,Mist,12.3,36.0,15.0013,3,12,15,2012,2,Sunday
6311,2012-02-19 05:00:00,Winter,1,0.0,Mist,10.66,48.0,19.9995,1,1,2,2012,2,Sunday
6314,2012-02-19 08:00:00,Winter,1,0.0,Mist,9.84,56.0,12.998,8,48,56,2012,2,Sunday
6318,2012-02-19 12:00:00,Winter,1,0.0,Mist,11.48,52.0,16.9979,71,184,255,2012,2,Sunday
6333,2012-03-01 03:00:00,Spring,0,1.0,Clear,18.86,94.0,15.0013,0,3,3,2012,3,Thursday
6335,2012-03-01 05:00:00,Spring,0,1.0,Clear,19.68,88.0,11.0014,0,18,18,2012,3,Thursday
6344,2012-03-01 14:00:00,Spring,0,1.0,Clear,23.78,35.0,15.0013,37,174,211,2012,3,Thursday
6359,2012-03-02 05:00:00,Spring,0,1.0,Clear,12.3,70.0,0.0,0,24,24,2012,3,Friday
6361,2012-03-02 07:00:00,Spring,0,1.0,Clear,12.3,70.0,0.0,4,258,262,2012,3,Friday
6362,2012-03-02 08:00:00,Spring,0,1.0,Clear,11.48,75.0,6.0032,16,533,549,2012,3,Friday
6364,2012-03-02 10:00:00,Spring,0,1.0,Clear,14.76,50.0,11.0014,14,118,132,2012,3,Friday
6365,2012-03-02 11:00:00,Spring,0,1.0,Clear,15.58,46.0,12.998,40,154,194,2012,3,Friday
6369,2012-03-02 15:00:00,Spring,0,1.0,Mist,17.22,50.0,19.9995,5,73,78,2012,3,Friday
6371,2012-03-02 17:00:00,Spring,0,1.0,Rainy,14.76,81.0,15.0013,5,123,128,2012,3,Friday
6380,2012-03-03 02:00:00,Spring,1,0.0,Rainy,14.76,93.0,6.0032,4,34,38,2012,3,Saturday
6384,2012-03-03 06:00:00,Spring,1,0.0,Mist,14.76,93.0,6.0032,1,6,7,2012,3,Saturday
6388,2012-03-03 10:00:00,Spring,1,1.0,Mist,16.4,87.0,0.0,31,137,168,2012,3,Saturday
6389,2012-03-03 11:00:00,Spring,1,1.0,Mist,16.4,87.0,6.0032,33,181,214,2012,3,Saturday
6398,2012-03-03 20:00:00,Spring,1,0.0,Clear,18.04,30.0,8.9981,28,121,149,2012,3,Saturday
6402,2012-03-04 00:00:00,Spring,1,0.0,Mist,16.4,30.0,23.9994,5,67,72,2012,3,Sunday
6408,2012-03-04 06:00:00,Spring,1,0.0,Mist,12.3,52.0,19.9995,0,5,5,2012,3,Sunday
6410,2012-03-04 08:00:00,Spring,1,0.0,Clear,12.3,52.0,22.0028,12,54,66,2012,3,Sunday
6411,2012-03-04 09:00:00,Spring,1,1.0,Clear,12.3,49.0,30.0026,14,104,118,2012,3,Sunday
6415,2012-03-04 13:00:00,Spring,1,0.0,Clear,14.76,37.0,23.9994,108,256,364,2012,3,Sunday
6426,2012-03-05 00:00:00,Spring,0,1.0,Clear,9.84,44.0,12.998,2,15,17,2012,3,Monday
6436,2012-03-05 10:00:00,Spring,0,1.0,Mist,9.84,60.0,0.0,12,74,86,2012,3,Monday
6438,2012-03-05 12:00:00,Spring,0,1.0,Mist,10.66,52.0,0.0,15,122,137,2012,3,Monday
6440,2012-03-05 14:00:00,Spring,0,1.0,Mist,11.48,57.0,23.9994,13,115,128,2012,3,Monday
6441,2012-03-05 15:00:00,Spring,0,1.0,Mist,12.3,53.0,12.998,20,110,130,2012,3,Monday
6445,2012-03-05 19:00:00,Spring,0,1.0,Clear,10.66,53.0,15.0013,6,220,226,2012,3,Monday
6448,2012-03-05 22:00:00,Spring,0,1.0,Clear,9.84,35.0,22.0028,2,76,78,2012,3,Monday
6449,2012-03-05 23:00:00,Spring,0,1.0,Clear,9.02,37.0,39.0007,2,29,31,2012,3,Monday
6453,2012-03-06 03:00:00,Spring,0,1.0,Clear,7.38,51.0,19.0012,0,1,1,2012,3,Tuesday
6456,2012-03-06 06:00:00,Spring,0,1.0,Clear,7.38,51.0,7.0015,3,99,102,2012,3,Tuesday
6457,2012-03-06 07:00:00,Spring,0,1.0,Clear,6.56,55.0,8.9981,5,270,275,2012,3,Tuesday
6461,2012-03-06 11:00:00,Spring,0,1.0,Clear,10.66,41.0,11.0014,20,110,130,2012,3,Tuesday
6477,2012-03-07 03:00:00,Spring,0,1.0,Clear,12.3,56.0,23.9994,1,2,3,2012,3,Wednesday
6478,2012-03-07 04:00:00,Spring,0,1.0,Clear,11.48,61.0,22.0028,0,3,3,2012,3,Wednesday
6481,2012-03-07 07:00:00,Spring,0,1.0,Clear,10.66,65.0,26.0027,12,332,344,2012,3,Wednesday
6484,2012-03-07 10:00:00,Spring,0,1.0,Clear,14.76,50.0,19.9995,20,127,147,2012,3,Wednesday
6493,2012-03-07 19:00:00,Spring,0,1.0,Clear,22.14,42.0,23.9994,16,345,361,2012,3,Wednesday
6495,2012-03-07 21:00:00,Spring,0,1.0,Clear,18.04,62.0,16.9979,11,177,188,2012,3,Wednesday
6496,2012-03-07 22:00:00,Spring,0,1.0,Clear,18.86,59.0,19.9995,10,149,159,2012,3,Wednesday
6497,2012-03-07 23:00:00,Spring,0,1.0,Clear,18.04,62.0,22.0028,4,58,62,2012,3,Wednesday
6501,2012-03-08 03:00:00,Spring,0,1.0,Clear,18.86,63.0,26.0027,0,3,3,2012,3,Thursday
6502,2012-03-08 04:00:00,Spring,0,1.0,Clear,18.04,72.0,19.0012,0,2,2,2012,3,Thursday
6504,2012-03-08 06:00:00,Spring,0,1.0,Clear,17.22,77.0,16.9979,4,105,109,2012,3,Thursday
6512,2012-03-08 14:00:00,Spring,0,1.0,Mist,25.42,43.0,43.0006,48,155,203,2012,3,Thursday
6514,2012-03-08 16:00:00,Spring,0,1.0,Mist,25.42,41.0,43.0006,37,305,342,2012,3,Thursday
6519,2012-03-08 21:00:00,Spring,0,1.0,Clear,24.6,43.0,26.0027,27,206,233,2012,3,Thursday
6522,2012-03-09 00:00:00,Spring,0,1.0,Mist,23.78,49.0,31.0009,3,51,54,2012,3,Friday
6526,2012-03-09 04:00:00,Spring,0,1.0,Rainy,16.4,66.0,19.0012,0,1,1,2012,3,Friday
6528,2012-03-09 06:00:00,Spring,0,1.0,Mist,16.4,50.0,23.9994,2,83,85,2012,3,Friday
6531,2012-03-09 09:00:00,Spring,0,1.0,Mist,13.94,42.0,35.0008,17,267,284,2012,3,Friday
6536,2012-03-09 14:00:00,Spring,0,1.0,Clear,17.22,28.0,31.0009,49,129,178,2012,3,Friday
6537,2012-03-09 15:00:00,Spring,0,1.0,Clear,18.86,24.0,16.9979,50,188,238,2012,3,Friday
6545,2012-03-09 23:00:00,Spring,0,1.0,Clear,13.12,33.0,19.9995,9,77,86,2012,3,Friday
6546,2012-03-10 00:00:00,Spring,1,0.0,Clear,12.3,36.0,23.9994,9,68,77,2012,3,Saturday
6550,2012-03-10 04:00:00,Spring,1,0.0,Clear,9.84,41.0,23.9994,1,3,4,2012,3,Saturday
6557,2012-03-10 11:00:00,Spring,1,0.0,Clear,12.3,33.0,22.0028,56,218,274,2012,3,Saturday
6567,2012-03-10 21:00:00,Spring,1,0.0,Clear,12.3,39.0,15.0013,16,94,110,2012,3,Saturday
6570,2012-03-11 00:00:00,Spring,1,0.0,Clear,10.66,44.0,6.0032,7,62,69,2012,3,Sunday
6571,2012-03-11 01:00:00,Spring,1,0.0,Clear,9.84,52.0,11.0014,4,57,61,2012,3,Sunday
6578,2012-03-11 09:00:00,Spring,1,0.0,Clear,10.66,60.0,15.0013,20,70,90,2012,3,Sunday
6581,2012-03-11 12:00:00,Spring,1,0.0,Clear,16.4,37.0,19.9995,146,264,410,2012,3,Sunday
6584,2012-03-11 15:00:00,Spring,1,0.0,Clear,20.5,29.0,19.9995,201,286,487,2012,3,Sunday
6589,2012-03-11 20:00:00,Spring,1,1.0,Clear,18.04,47.0,15.0013,42,129,171,2012,3,Sunday
6592,2012-03-11 23:00:00,Spring,1,0.0,Clear,16.4,50.0,11.0014,12,40,52,2012,3,Sunday
6601,2012-03-12 08:00:00,Spring,0,1.0,Clear,13.94,61.0,8.9981,17,547,564,2012,3,Monday
6605,2012-03-12 12:00:00,Spring,0,1.0,Clear,19.68,39.0,15.0013,59,162,221,2012,3,Monday
6606,2012-03-12 13:00:00,Spring,0,1.0,Mist,22.14,32.0,16.9979,74,176,250,2012,3,Monday
6607,2012-03-12 14:00:00,Spring,0,1.0,Mist,23.78,32.0,19.0012,76,145,221,2012,3,Monday
6610,2012-03-12 17:00:00,Spring,0,1.0,Mist,25.42,38.0,27.9993,87,557,644,2012,3,Monday
6611,2012-03-12 18:00:00,Spring,0,1.0,Mist,24.6,43.0,12.998,89,623,712,2012,3,Monday
6615,2012-03-12 22:00:00,Spring,0,1.0,Mist,22.96,56.0,15.0013,17,116,133,2012,3,Monday
6625,2012-03-13 08:00:00,Spring,0,1.0,Clear,18.86,82.0,19.0012,22,571,593,2012,3,Tuesday
6628,2012-03-13 11:00:00,Spring,0,1.0,Clear,22.14,73.0,19.0012,64,155,219,2012,3,Tuesday
6629,2012-03-13 12:00:00,Spring,0,1.0,Clear,24.6,60.0,19.0012,47,197,244,2012,3,Tuesday
6634,2012-03-13 17:00:00,Spring,0,1.0,Clear,28.7,37.0,7.0015,62,614,676,2012,3,Tuesday
6635,2012-03-13 18:00:00,Spring,0,1.0,Clear,28.7,34.0,19.9995,96,638,734,2012,3,Tuesday
6637,2012-03-13 20:00:00,Spring,0,1.0,Clear,24.6,49.0,11.0014,45,306,351,2012,3,Tuesday
6638,2012-03-13 21:00:00,Spring,0,1.0,Clear,23.78,56.0,7.0015,44,200,244,2012,3,Tuesday
6639,2012-03-13 22:00:00,Spring,0,1.0,Clear,22.96,60.0,6.0032,24,146,170,2012,3,Tuesday
6653,2012-03-14 12:00:00,Spring,0,1.0,Mist,26.24,29.0,0.0,55,212,267,2012,3,Wednesday
6656,2012-03-14 15:00:00,Spring,0,1.0,Clear,28.7,24.0,0.0,86,197,283,2012,3,Wednesday
6675,2012-03-15 10:00:00,Spring,0,1.0,Clear,21.32,68.0,7.0015,34,130,164,2012,3,Thursday
6677,2012-03-15 12:00:00,Spring,0,1.0,Mist,25.42,50.0,8.9981,59,206,265,2012,3,Thursday
6680,2012-03-15 15:00:00,Spring,0,1.0,Clear,29.52,32.0,15.0013,100,187,287,2012,3,Thursday
6687,2012-03-15 22:00:00,Spring,0,1.0,Clear,21.32,68.0,8.9981,32,137,169,2012,3,Thursday
6688,2012-03-15 23:00:00,Spring,0,1.0,Clear,19.68,72.0,12.998,12,85,97,2012,3,Thursday
6690,2012-03-16 01:00:00,Spring,0,1.0,Mist,17.22,82.0,22.0028,4,22,26,2012,3,Friday
6691,2012-03-16 02:00:00,Spring,0,1.0,Mist,17.22,82.0,12.998,0,4,4,2012,3,Friday
6704,2012-03-16 15:00:00,Spring,0,1.0,Rainy,18.86,82.0,7.0015,19,88,107,2012,3,Friday
6706,2012-03-16 17:00:00,Spring,0,1.0,Rainy,19.68,82.0,6.0032,23,235,258,2012,3,Friday
6718,2012-03-17 05:00:00,Spring,1,1.0,Mist,17.22,94.0,6.0032,5,3,8,2012,3,Saturday
6721,2012-03-17 08:00:00,Spring,1,0.0,Mist,17.22,94.0,7.0015,63,155,218,2012,3,Saturday
6727,2012-03-17 14:00:00,Spring,1,0.0,Clear,25.42,53.0,6.0032,352,338,690,2012,3,Saturday
6728,2012-03-17 15:00:00,Spring,1,1.0,Clear,26.24,53.0,8.9981,357,322,679,2012,3,Saturday
6731,2012-03-17 18:00:00,Spring,1,1.0,Clear,25.42,57.0,19.9995,221,339,560,2012,3,Saturday
6733,2012-03-17 20:00:00,Spring,1,0.0,Clear,22.96,64.0,12.998,89,182,271,2012,3,Saturday
6736,2012-03-17 23:00:00,Spring,1,0.0,Clear,20.5,77.0,11.0014,34,151,185,2012,3,Saturday
6740,2012-03-18 03:00:00,Spring,1,0.0,Mist,18.04,88.0,8.9981,3,15,18,2012,3,Sunday
6742,2012-03-18 05:00:00,Spring,1,0.0,Mist,16.4,94.0,7.0015,0,6,6,2012,3,Sunday
6747,2012-03-18 10:00:00,Spring,1,1.0,Mist,17.22,88.0,7.0015,139,212,351,2012,3,Sunday
6748,2012-03-18 11:00:00,Spring,1,1.0,Mist,18.04,82.0,11.0014,129,239,368,2012,3,Sunday
6754,2012-03-18 17:00:00,Spring,1,0.0,Clear,22.96,64.0,6.0032,233,308,541,2012,3,Sunday
6761,2012-03-19 00:00:00,Spring,0,1.0,Clear,19.68,82.0,7.0015,4,19,23,2012,3,Monday
6768,2012-03-19 07:00:00,Spring,0,1.0,Clear,18.86,88.0,12.998,25,329,354,2012,3,Monday
6771,2012-03-19 10:00:00,Spring,0,1.0,Clear,21.32,72.0,8.9981,56,128,184,2012,3,Monday
6773,2012-03-19 12:00:00,Spring,0,1.0,Clear,24.6,64.0,16.9979,71,211,282,2012,3,Monday
6778,2012-03-19 17:00:00,Spring,0,1.0,Clear,26.24,53.0,15.0013,106,615,721,2012,3,Monday
6779,2012-03-19 18:00:00,Spring,0,1.0,Clear,26.24,57.0,16.9979,120,681,801,2012,3,Monday
6780,2012-03-19 19:00:00,Spring,0,1.0,Clear,25.42,61.0,15.0013,86,463,549,2012,3,Monday
6783,2012-03-19 22:00:00,Spring,0,1.0,Mist,22.96,73.0,11.0014,17,131,148,2012,3,Monday
6784,2012-03-19 23:00:00,Spring,0,1.0,Mist,22.96,78.0,8.9981,9,45,54,2012,3,Monday
6792,2012-04-01 07:00:00,Spring,1,0.0,Mist,14.76,71.0,8.9981,29,55,84,2012,4,Sunday
6799,2012-04-01 14:00:00,Spring,1,0.0,Mist,19.68,55.0,15.0013,283,278,561,2012,4,Sunday
6810,2012-04-02 01:00:00,Spring,0,1.0,Rainy,17.22,88.0,6.0032,0,5,5,2012,4,Monday
6818,2012-04-02 10:00:00,Spring,0,1.0,Clear,16.4,50.0,35.0008,85,119,204,2012,4,Monday
6819,2012-04-02 11:00:00,Spring,0,1.0,Clear,17.22,47.0,30.0026,81,128,209,2012,4,Monday
6822,2012-04-02 14:00:00,Spring,0,1.0,Clear,18.86,31.0,27.9993,127,141,268,2012,4,Monday
6826,2012-04-02 18:00:00,Spring,0,1.0,Clear,20.5,27.0,16.9979,75,543,618,2012,4,Monday
6834,2012-04-03 02:00:00,Spring,0,1.0,Clear,14.76,53.0,11.0014,0,5,5,2012,4,Tuesday
6839,2012-04-03 07:00:00,Spring,0,1.0,Clear,13.12,66.0,6.0032,14,327,341,2012,4,Tuesday
6841,2012-04-03 09:00:00,Spring,0,1.0,Clear,17.22,38.0,6.0032,54,354,408,2012,4,Tuesday
6846,2012-04-03 14:00:00,Spring,0,1.0,Clear,22.96,21.0,15.0013,120,191,311,2012,4,Tuesday
6850,2012-04-03 18:00:00,Spring,0,1.0,Clear,24.6,26.0,11.0014,139,661,800,2012,4,Tuesday
6862,2012-04-04 06:00:00,Spring,0,1.0,Mist,17.22,58.0,0.0,6,120,126,2012,4,Wednesday
6863,2012-04-04 07:00:00,Spring,0,1.0,Mist,18.04,62.0,0.0,12,354,366,2012,4,Wednesday
6865,2012-04-04 09:00:00,Spring,0,1.0,Mist,19.68,55.0,8.9981,47,316,363,2012,4,Wednesday
6866,2012-04-04 10:00:00,Spring,0,1.0,Mist,22.14,45.0,8.9981,68,99,167,2012,4,Wednesday
6867,2012-04-04 11:00:00,Spring,0,1.0,Mist,24.6,43.0,23.9994,61,152,213,2012,4,Wednesday
6868,2012-04-04 12:00:00,Spring,0,1.0,Mist,24.6,46.0,27.9993,73,210,283,2012,4,Wednesday
6869,2012-04-04 13:00:00,Spring,0,1.0,Mist,24.6,46.0,16.9979,70,181,251,2012,4,Wednesday
6871,2012-04-04 15:00:00,Spring,0,1.0,Mist,26.24,44.0,19.0012,86,182,268,2012,4,Wednesday
6873,2012-04-04 17:00:00,Spring,0,1.0,Clear,27.06,41.0,19.9995,99,645,744,2012,4,Wednesday
6877,2012-04-04 21:00:00,Spring,0,1.0,Clear,24.6,23.0,22.0028,43,255,298,2012,4,Wednesday
6878,2012-04-04 22:00:00,Spring,0,1.0,Clear,22.96,22.0,11.0014,30,151,181,2012,4,Wednesday
6879,2012-04-04 23:00:00,Spring,0,1.0,Clear,21.32,23.0,27.9993,19,112,131,2012,4,Wednesday
6880,2012-04-05 00:00:00,Spring,0,1.0,Clear,21.32,23.0,27.9993,12,33,45,2012,4,Thursday
6882,2012-04-05 02:00:00,Spring,0,1.0,Clear,18.86,33.0,30.0026,7,11,18,2012,4,Thursday
6883,2012-04-05 03:00:00,Spring,0,1.0,Clear,17.22,41.0,19.9995,0,5,5,2012,4,Thursday
6884,2012-04-05 04:00:00,Spring,0,1.0,Clear,15.58,43.0,19.0012,0,1,1,2012,4,Thursday
6886,2012-04-05 06:00:00,Spring,0,1.0,Clear,14.76,46.0,22.0028,8,118,126,2012,4,Thursday
6887,2012-04-05 07:00:00,Spring,0,1.0,Clear,13.94,49.0,12.998,15,339,354,2012,4,Thursday
6891,2012-04-05 11:00:00,Spring,0,1.0,Mist,17.22,38.0,15.0013,109,159,268,2012,4,Thursday
6905,2012-04-06 01:00:00,Spring,0,1.0,Clear,14.76,62.0,8.9981,10,28,38,2012,4,Friday
6906,2012-04-06 02:00:00,Spring,0,1.0,Clear,14.76,50.0,26.0027,6,5,11,2012,4,Friday
6910,2012-04-06 06:00:00,Spring,0,1.0,Clear,12.3,49.0,26.0027,0,80,80,2012,4,Friday
6913,2012-04-06 09:00:00,Spring,0,1.0,Clear,13.94,42.0,22.0028,58,318,376,2012,4,Friday
6919,2012-04-06 15:00:00,Spring,0,1.0,Clear,20.5,27.0,19.0012,218,319,537,2012,4,Friday
6923,2012-04-06 19:00:00,Spring,0,1.0,Clear,19.68,23.0,19.9995,115,297,412,2012,4,Friday
6929,2012-04-07 01:00:00,Spring,1,0.0,Clear,16.4,28.0,16.9979,9,60,69,2012,4,Saturday
6930,2012-04-07 02:00:00,Spring,1,0.0,Clear,14.76,29.0,23.9994,11,25,36,2012,4,Saturday
6942,2012-04-07 14:00:00,Spring,1,0.0,Clear,20.5,22.0,19.9995,326,252,578,2012,4,Saturday
6949,2012-04-07 21:00:00,Spring,1,0.0,Clear,20.5,20.0,12.998,75,159,234,2012,4,Saturday
6962,2012-04-08 10:00:00,Spring,1,0.0,Clear,20.5,25.0,15.0013,113,186,299,2012,4,Sunday
6965,2012-04-08 13:00:00,Spring,1,1.0,Clear,23.78,23.0,11.0014,229,254,483,2012,4,Sunday
6967,2012-04-08 15:00:00,Spring,1,0.0,Clear,25.42,17.0,23.9994,260,226,486,2012,4,Sunday
6971,2012-04-08 19:00:00,Spring,1,0.0,Clear,24.6,23.0,26.0027,89,187,276,2012,4,Sunday
6974,2012-04-08 22:00:00,Spring,1,0.0,Clear,20.5,36.0,15.0013,33,85,118,2012,4,Sunday
6980,2012-04-09 04:00:00,Spring,0,1.0,Clear,18.04,24.0,12.998,2,3,5,2012,4,Monday
6982,2012-04-09 06:00:00,Spring,0,1.0,Clear,17.22,26.0,15.0013,3,108,111,2012,4,Monday
6988,2012-04-09 12:00:00,Spring,0,1.0,Clear,22.14,28.0,47.9988,94,186,280,2012,4,Monday
6990,2012-04-09 14:00:00,Spring,0,1.0,Clear,22.96,28.0,36.9974,66,152,218,2012,4,Monday
6991,2012-04-09 15:00:00,Spring,0,1.0,Clear,23.78,28.0,36.9974,82,173,255,2012,4,Monday
6994,2012-04-09 18:00:00,Spring,0,1.0,Clear,22.14,34.0,19.9995,60,586,646,2012,4,Monday
6995,2012-04-09 19:00:00,Spring,0,1.0,Clear,21.32,34.0,23.9994,35,386,421,2012,4,Monday
6998,2012-04-09 22:00:00,Spring,0,1.0,Mist,18.86,41.0,32.9975,6,102,108,2012,4,Monday
7001,2012-04-10 01:00:00,Spring,0,1.0,Clear,17.22,50.0,15.0013,0,9,9,2012,4,Tuesday
7003,2012-04-10 03:00:00,Spring,0,1.0,Clear,14.76,71.0,8.9981,0,2,2,2012,4,Tuesday
7008,2012-04-10 08:00:00,Spring,0,1.0,Clear,15.58,62.0,8.9981,22,670,692,2012,4,Tuesday
7009,2012-04-10 09:00:00,Spring,0,1.0,Clear,17.22,67.0,12.998,16,303,319,2012,4,Tuesday
7013,2012-04-10 13:00:00,Spring,0,1.0,Clear,21.32,23.0,11.0014,81,202,283,2012,4,Tuesday
7017,2012-04-10 17:00:00,Spring,0,1.0,Clear,22.96,21.0,35.0008,88,656,744,2012,4,Tuesday
7022,2012-04-10 22:00:00,Spring,0,1.0,Clear,16.4,37.0,32.9975,9,118,127,2012,4,Tuesday
7027,2012-04-11 03:00:00,Spring,0,1.0,Clear,12.3,49.0,15.0013,0,2,2,2012,4,Wednesday
7028,2012-04-11 05:00:00,Spring,0,1.0,Clear,11.48,56.0,12.998,1,26,27,2012,4,Wednesday
7030,2012-04-11 07:00:00,Spring,0,1.0,Clear,11.48,52.0,8.9981,18,303,321,2012,4,Wednesday
7032,2012-04-11 09:00:00,Spring,0,1.0,Mist,13.12,49.0,19.9995,20,282,302,2012,4,Wednesday
7036,2012-04-11 13:00:00,Spring,0,1.0,Mist,16.4,40.0,23.9994,16,147,163,2012,4,Wednesday
7054,2012-04-12 07:00:00,Spring,0,1.0,Clear,12.3,65.0,22.0028,12,294,306,2012,4,Thursday
7060,2012-04-12 13:00:00,Spring,0,1.0,Clear,19.68,36.0,30.0026,55,148,203,2012,4,Thursday
7064,2012-04-12 17:00:00,Spring,0,1.0,Clear,20.5,27.0,26.0027,60,596,656,2012,4,Thursday
7065,2012-04-12 18:00:00,Spring,0,1.0,Clear,20.5,27.0,26.0027,63,547,610,2012,4,Thursday
7070,2012-04-12 23:00:00,Spring,0,1.0,Clear,17.22,35.0,12.998,8,86,94,2012,4,Thursday
7075,2012-04-13 04:00:00,Spring,0,1.0,Mist,13.94,53.0,8.9981,1,4,5,2012,4,Friday
7077,2012-04-13 06:00:00,Spring,0,1.0,Clear,13.12,57.0,11.0014,0,84,84,2012,4,Friday
7086,2012-04-13 15:00:00,Spring,0,1.0,Clear,22.14,28.0,16.9979,115,237,352,2012,4,Friday
7088,2012-04-13 17:00:00,Spring,0,1.0,Clear,22.96,24.0,11.0014,117,621,738,2012,4,Friday
7089,2012-04-13 18:00:00,Spring,0,1.0,Clear,22.14,26.0,8.9981,107,564,671,2012,4,Friday
7091,2012-04-13 20:00:00,Spring,0,1.0,Clear,20.5,29.0,8.9981,44,242,286,2012,4,Friday
7096,2012-04-14 01:00:00,Spring,1,0.0,Clear,16.4,58.0,8.9981,10,60,70,2012,4,Saturday
7098,2012-04-14 03:00:00,Spring,1,0.0,Clear,14.76,66.0,6.0032,6,26,32,2012,4,Saturday
7099,2012-04-14 04:00:00,Spring,1,0.0,Clear,14.76,71.0,7.0015,5,9,14,2012,4,Saturday
7102,2012-04-14 07:00:00,Spring,1,0.0,Clear,14.76,71.0,7.0015,8,56,64,2012,4,Saturday
7111,2012-04-14 16:00:00,Spring,1,0.0,Mist,26.24,27.0,23.9994,253,329,582,2012,4,Saturday
7112,2012-04-14 17:00:00,Spring,1,1.0,Mist,25.42,33.0,16.9979,251,309,560,2012,4,Saturday
7118,2012-04-14 23:00:00,Spring,1,0.0,Mist,22.14,56.0,12.998,45,151,196,2012,4,Saturday
7126,2012-04-15 07:00:00,Spring,1,0.0,Clear,20.5,63.0,7.0015,16,30,46,2012,4,Sunday
7135,2012-04-15 16:00:00,Spring,1,1.0,Clear,29.52,39.0,23.9994,286,330,616,2012,4,Sunday
7141,2012-04-15 22:00:00,Spring,1,0.0,Clear,27.88,44.0,23.9994,37,97,134,2012,4,Sunday
7143,2012-04-16 00:00:00,Spring,0,0.0,Clear,26.24,53.0,22.0028,15,26,41,2012,4,Monday
7144,2012-04-16 01:00:00,Spring,0,0.0,Clear,25.42,61.0,23.9994,7,21,28,2012,4,Monday
7148,2012-04-16 05:00:00,Spring,0,0.0,Clear,22.14,77.0,15.0013,4,34,38,2012,4,Monday
7149,2012-04-16 06:00:00,Spring,0,0.0,Clear,21.32,83.0,11.0014,10,123,133,2012,4,Monday
7152,2012-04-16 09:00:00,Spring,0,0.0,Clear,25.42,69.0,15.0013,59,238,297,2012,4,Monday
7153,2012-04-16 10:00:00,Spring,0,0.0,Clear,25.42,69.0,16.9979,75,149,224,2012,4,Monday
7157,2012-04-16 14:00:00,Spring,0,0.0,Clear,31.16,45.0,22.0028,105,183,288,2012,4,Monday
7161,2012-04-16 18:00:00,Spring,0,0.0,Clear,32.8,31.0,26.0027,87,589,676,2012,4,Monday
7164,2012-04-16 21:00:00,Spring,0,0.0,Clear,27.88,51.0,16.9979,39,232,271,2012,4,Monday
7166,2012-04-16 23:00:00,Spring,0,0.0,Clear,28.7,45.0,19.9995,24,97,121,2012,4,Monday
7172,2012-04-17 05:00:00,Spring,0,1.0,Clear,24.6,53.0,16.9979,1,29,30,2012,4,Tuesday
